nokontrak,Merk,ModelName,Tipe,Tahun,Warna,cc,KodeDaerah,BalaiLelang,lokasi,Transmisi,kilometer1,kilometer2,SaleDate,saleprice,grade_overrall_csis,note_csis,Brand_Norm,Model_Norm,Transmission_Norm,Year,CC_Norm,Type_Norm,lelang_price,main_type_Norm,type_tags_Norm
"1001709627001,TOYOTA,AVANZA,AVANZA 1500 S AT,2009,HITAM METALIK,1500,T,IBID JAKARTA,JAKARTA,AUTOMATIC,199663,>100k,2026-04-22,60000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,avanza,automatic,2010,1.5,1500 s,57000000,S,"
"1001709628001,HONDA,BRIO,BRIO SATYA 1.2 E CVT CKD,2019,MERAH,1198,T,ALTO JAKARTA,JAKARTA,AUTOMATIC,81379,60k-100k,2025-03-06,128000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,automatic,2018,1.2,satya e cvt ckd,52000000,E,""cvt, satya"""
"1001709639001,TOYOTA,CALYA,B401RA-GMZFJ CALYA 1.2 G M/T,2021,ABU ABU METALIK,1197,T,HYBID JAKARTA,JAKARTA,MANUAL,114182,>100k,2025-09-20,92000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,calya,manual,2017,1.2,b401ra gmzfj g m t,78500000,G,"
"1001709663001,HONDA,MOBILIO,MOBILIO DD4 1.5 E M-CVT,2016,PUTIH,1500,T,TRIBIK CIREBON,CIREBON,MANUAL,78253,60k-100k,2025-07-31,80500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,mobilio,manual,2016,1.5,dd4 e m cvt,80500000,E,cvt"
"1001709710001,HONDA,BRIO,BRIO SATYA 1.2 E CVT CKD,2018,ABU ABU BAJA METALIK,1198,T,TRIBIK JAKARTA,JAKARTA,AUTOMATIC,98163,60k-100k,2026-01-20,91500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,automatic,2018,1.2,satya e cvt ckd,52000000,E,""cvt, satya"""
"1001709723001,HONDA,BRIO,BRIO SATYA DD1 1.2 E M/T CKD,2017,MERAH,1200,T,OTOLINK JAKARTA,JAKARTA,MANUAL,104777,>100k,2026-06-26,83000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2018,1.2,satya dd1 e m t ckd,75000000,E,satya"
"1001709726001,SUZUKI,ERTIGA,ERTIGA AVI414F DX M/T,2017,ABU ABU METALIK,1373,T,TRIBIK JAKARTA,JAKARTA,MANUAL,73028,60k-100k,2025-09-19,79000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,ertiga,manual,2017,1.4,dx m t,79000000,dx,"
"1001708860001,TOYOTA,NEW AVANZA,NEW AVANZA VELOZ 1.5 A/T,2012,PUTIH,1495,B,OTOLINK BANDUNG,BANDUNG,AUTOMATIC,114201,>100k,2026-04-24,83000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,avanza,automatic,2012,1.5,new veloz a t,67500000,veloz,"
"1001708907001,TOYOTA,NEW AVANZA,NEW AVANZA 1.3 G M/T,2014,PUTIH,1300,T,TRIBIK JAKARTA,JAKARTA,MANUAL,140965,>100k,2025-05-16,92000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,avanza,manual,2012,1.3,new g m t,67000000,G,"
"1001708999001,DAIHATSU,XENIA,XENIA F 600 RV GMDFJJ,2010,HITAM METALIK,989,B,OTOLINK JAKARTA,JAKARTA,MANUAL,97283,60k-100k,2025-04-22,56000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,manual,2010,1,f 600 rv gmdfjj,56000000,,"
"1001709126001,TOYOTA,RUSH,RUSH 1.5 S A/T (F800RE GQGFJ),2022,SILVER METALIK,1496,T,ALTO JAKARTA,JAKARTA,AUTOMATIC,62137,60k-100k,2026-01-15,190000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,rush,automatic,2022,1.5,s a t f800re gqgfj,190000000,S,"
"1001709395001,HONDA,MOBILIO,MOBILIO DD4 1.5 S MT CKD,2017,PUTIH,1500,T,TRIBIK JAKARTA,JAKARTA,MANUAL,60944,60k-100k,2025-03-21,100000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,mobilio,manual,2017,1.5,dd4 s ckd,100000000,S,"
"1001709406001,HONDA,BRIO,BRIO DD1 1.2 E AT CKD,2014,PUTIH,1200,B,AUKSI JAKARTA,JAKARTA,AUTOMATIC,102653,>100k,2025-07-11,83000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,automatic,2014,1.2,dd1 e ckd,83000000,E,"
"1001709409001,DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,2021,ABU ABU METALIK,1000,T,TRIBIK JAKARTA,JAKARTA,MANUAL,60645,60k-100k,2025-06-13,83000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2021,1,b400rs gmdej m,83000000,M,"
"1001709504001,DAIHATSU,AYLA,AYLA 1.0 X MT (B100RS GMQFJ),2015,HITAM,998,T,TRIBIK JAKARTA,JAKARTA,MANUAL,97550,60k-100k,2025-12-16,62500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,ayla,manual,2016,1,x b100rs gmqfj,51500000,X,"
"1001709528003,HONDA,BRV,BRV 1.5 E MT CKD,2017,HITAM MUTIARA,1500,B,JBA JAKARTA,JAKARTA,MANUAL,63454,60k-100k,2025-04-22,126000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,br v,manual,2017,1.5,e ckd,126000000,E,"
"1001709539001,DAIHATSU,TERIOS,TERIOS 1.5 X MT (F800RG GMDFJ),2019,HITAM METALIK,1500,T,TRIBIK JAKARTA,JAKARTA,MANUAL,68571,60k-100k,2025-03-21,150000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,terios,manual,2019,1.5,x f800rg gmdfj,150000000,X,"
"1001709582001,TOYOTA,AGYA,AGYA 1.0 G A/T,2014,PUTIH,1000,T,HYBID JAKARTA,JAKARTA,AUTOMATIC,93578,60k-100k,2026-04-15,69000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,agya,automatic,2014,1,g a t,50000000,G,"
"1001709607001,DAIHATSU,XENIA,XENIA 1.3 R M/T F653RV GMDFJ,2021,SILVER METALIK,1300,B,TRIBIK JAKARTA,JAKARTA,MANUAL,57318,30k-60k,2025-07-09,135000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,manual,2016,1.3,r m t f653rv gmdfj,95000000,R,"
"1001709612001,TOYOTA,AGYA,AGYA 1.0 G M/T,2016,MERAH,1000,T,TRIBIK JAKARTA,JAKARTA,MANUAL,127178,>100k,2026-01-09,70000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,agya,manual,2017,1,g m t,56000000,G,"
"1001709711001,SUZUKI,APV,APV GC 415 V SDX MT,2010,PUTIH METALIK,1493,T,OTOLINK JAKARTA,JAKARTA,MANUAL,109243,>100k,2025-07-04,55500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,apv,manual,2010,1.5,gc 415 v sdx,55500000,,"
"1001709748001,DAIHATSU,SIGRA,SIGRA B400RS-GMLEJ 1.0 D MT,2021,HITAM,1000,T,OTOLINK JAKARTA,JAKARTA,MANUAL,100519,>100k,2025-08-26,60500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2021,1,b400rs gmlej d,60500000,D,"
"1001709759001,SUZUKI,ERTIGA,ERTIGA GL M/T,2014,PUTIH METALIK,1400,T,TRIBIK BANDUNG,BANDUNG,MANUAL,127600,>100k,2025-12-26,90000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,ertiga,manual,2017,1.4,gl m t,92000000,gl,"
"1001709852001,DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,2022,PUTIH,1000,F,HYBID JAKARTA,JAKARTA,MANUAL,62433,60k-100k,2025-11-08,83000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2021,1,b400rs gmdej m,83000000,M,"
"1001709889001,TOYOTA,RUSH,RUSH 1.5 S A/T (F800RE GQGFJ),2023,PUTIH,1496,T,ALTO JAKARTA,JAKARTA,AUTOMATIC,29587,<30k,2026-01-05,224500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,rush,automatic,2022,1.5,s a t f800re gqgfj,190000000,S,"
"1001709916001,HONDA,MOBILIO,MOBILIO DD4 1.5 RS MT CKD,2015,HITAM MUTIARA,1500,T,OTOLINK BANDUNG,BANDUNG,MANUAL,75519,60k-100k,2025-11-21,105000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,mobilio,manual,2015,1.5,dd4 rs ckd,107000000,RS,"
"1001709839001,SUZUKI,APV,GC415V APV DLX MT,2011,ABU ABU METALIK,1493,T,OTOLINK JAKARTA,JAKARTA,MANUAL,153081,>100k,2025-07-23,43000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,apv,manual,2011,1.5,gc415v dlx,43000000,,"
"1001709926001,SUZUKI,APV,APV GC 415 V SDX MT,2009,HITAM METALIK,1493,T,JBA BANDUNG,BANDUNG,MANUAL,282542,>100k,2025-09-25,50500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,apv,manual,2010,1.5,gc 415 v sdx,55500000,,"
"1001710122001,NISSAN,LIVINA,LIVINA 1.5 X GEAR (4X2) AT,2012,HITAM,1500,D,TRIBIK BANDUNG,BANDUNG,AUTOMATIC,120444,>100k,2026-02-20,63000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",nissan,livina,automatic,2012,1.5,x gear 4x2,63000000,x gear,4x2"
"1001710170001,MITSUBISHI,XPANDER,XPANDER 1.5 L ULTI MATE K (4X2) A/T,2019,SILVER METALIK,1499,T,JBA JAKARTA,JAKARTA,AUTOMATIC,81153,60k-100k,2025-11-18,157000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",mitsubishi,xpander,automatic,2019,1.5,ulti mate k 4x2 a t,157000000,A,4x2"
"1003001028001,HONDA,BRV,BRV E CVT,2018,HITAM MUTIARA,1500,T,ALTO YOGYAKARTA,YOGYAKARTA,AUTOMATIC,144005,>100k,2025-05-26,118500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,br v,automatic,2018,1.5,e cvt,118500000,E,cvt"
"1003001255001,HONDA,BRIO,BRIO SATYA E M/T,2019,HITAM MUTIARA,1200,T,ALTO JAKARTA,JAKARTA,MANUAL,39214,30k-60k,2025-12-11,88500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2022,1.2,satya e m t,105000000,E,satya"
"1003001462001,HONDA,ALL NEW BRIO,ALL NEW BRIO E MT,2019,ABU ABU BAJA METALIK,1200,T,IBID JAKARTA,JAKARTA,MANUAL,59637,30k-60k,2025-12-10,86000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2019,1.2,all new e,103000000,E,"
"1020007688003,DAIHATSU,SIGRA,SIGRA 1.2 R MT MC,2024,ABU ABU METALIK,1200,BA,IBID PADANG,PADANG,MANUAL,20470,<30k,2025-05-07,120000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1.2,r mc,123000000,R,"
"1020008214001,DAIHATSU,ROCKY,ROCKY 1.0 R TC CVT TWO TONE,2022,HITAM PUTIH,1000,BA,IBID PADANG,PADANG,AUTOMATIC,44714,30k-60k,2025-12-20,154500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,rocky,automatic,2022,1,r tc cvt two tone,154500000,R,""cvt, tc, two tone"""
"1020008267001,DAIHATSU,GRAN MAX,GRAN MAX PU 1.3 STD FH E4,2022,HITAM,1300,BA,IBID PADANG,PADANG,MANUAL,55087,30k-60k,2025-08-09,89500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,gran max,manual,2022,1.3,pu std fh e4,89500000,Pick Up,"
"1020008285001,DAIHATSU,ALL NEW XENIA,ALL NEW XENIA 1.3 R CVT,2022,PUTIH,1329,BA,IBID PADANG,PADANG,AUTOMATIC,52834,30k-60k,2025-04-09,155000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,automatic,2022,1.3,all new r cvt,155000000,R,cvt"
"1020008466001,DAIHATSU,SIGRA,SIGRA 1.0 D MT MC,2023,PUTIH,1000,BA,JBA PADANG,PADANG,MANUAL,27975,<30k,2025-02-27,93000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1,d mc,79000000,D,"
"1020008517001,DAIHATSU,NEW TERIOS,NEW TERIOS X MT MC,2023,HITAM METALIK,1500,BA,IBID PADANG,PADANG,MANUAL,11845,<30k,2026-02-04,156000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,terios,manual,2023,1.5,new x mc,156000000,X,"
"1020008587001,SUZUKI,XL 7,BETA AT,2023,PUTIH METALIK,1500,BA,IBID PADANG,PADANG,AUTOMATIC,28044,<30k,2025-10-18,135000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,,automatic,2023,1.5,beta,135000000,beta,"
"1020008637001,DAIHATSU,NEW TERIOS,NEW TERIOS X MT MC,2024,PUTIH,1500,BA,JBA PADANG,PADANG,MANUAL,18655,<30k,2025-10-31,181500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,terios,manual,2023,1.5,new x mc,156000000,X,"
"1020008670001,TOYOTA,CALYA,CALYA 1.2 G MT LUX,2024,PUTIH,1200,BA,JBA PADANG,PADANG,MANUAL,15625,<30k,2025-12-18,127000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,calya,manual,2024,1.2,g lux,127000000,G,"
"1020008716001,HONDA,ALL NEW BRIO,ALL NEW BRIO E CVT,2024,PUTIH,1200,BA,IBID PADANG,PADANG,AUTOMATIC,12814,<30k,2025-07-19,165000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,automatic,2024,1.2,all new e cvt,165000000,E,cvt"
"1001710326001,HONDA,BRIO,BRIO SATYA 1.2 E MT CKD,2019,ABU ABU BAJA METALIK,1200,T,OTOLINK JAKARTA,JAKARTA,MANUAL,32617,30k-60k,2025-12-26,115000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2020,1.2,satya e ckd,110000000,E,satya"
"1003001103001,HONDA,NEW BRIO,NEW BRIO SATYA E 1.2 M/T,2018,PUTIH,1200,T,TRIBIK KENDARI,KENDARI,MANUAL,66763,60k-100k,2025-06-16,85000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2018,1.2,new satya e m t,85000000,E,satya"
"1005001298003,TOYOTA,KIJANG INNOVA,KIJANG INNOVA 2.0 V A/T,2017,SILVER METALIK,1998,T,TRIBIK JAKARTA,JAKARTA,AUTOMATIC,63717,60k-100k,2026-06-12,200000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,kijang innova,automatic,2017,2,v a t,200000000,V,"
"1005702224001,DAIHATSU,SIGRA,SIGRA 1.2 R MT MC,2021,SILVER METALIK,1200,T,TRIBIK BANDUNG,BANDUNG,MANUAL,36886,30k-60k,2025-11-28,95000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1.2,r mc,123000000,R,"
"1020006872001,DAIHATSU,GRAND NEW XENIA,GRAND NEW XENIA X M/T 1.3 STD,2019,BIRU METALIK,1300,BA,IBID JAKARTA,JAKARTA,MANUAL,152728,>100k,2025-10-18,70000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,manual,2019,1.3,grand new x m t std,70000000,X,"
"1020007160003,DAIHATSU,SIGRA,SIGRA 1.0 D MT MC,2019,SILVER METALIK,1000,BA,IBID PADANG,PADANG,MANUAL,1,<30k,2026-07-01,70000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1,d mc,79000000,D,"
"1020007331001,HONDA,MOBILIO,MOBILIO E M/T,2020,MERAH TUA METALIK,1500,BA,IBID PADANG,PADANG,MANUAL,45733,30k-60k,2025-07-19,119500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,mobilio,manual,2017,1.5,e m t,77000000,E,"
"1020008040003,DAIHATSU,SIGRA,SIGRA 1.2 R AT MC,2024,PUTIH,1200,BA,JBA PADANG,PADANG,AUTOMATIC,21212,<30k,2025-12-30,125500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,automatic,2024,1.2,r mc,125500000,R,"
"1020008113001,DAIHATSU,ROCKY,ROCKY 1.2 X MT,2022,ABU ABU METALIK,1200,BA,IBID PADANG,PADANG,MANUAL,91641,60k-100k,2025-09-25,122000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,rocky,manual,2022,1.2,x,122000000,X,"
"1020008121001,DAIHATSU,ALL NEW TERIOS,ALL NEW TERIOS X MT IDS,2022,PUTIH,1500,BA,JBA PADANG,PADANG,MANUAL,27022,<30k,2025-05-20,169000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,terios,manual,2022,1.5,all new x ids,169000000,X,ids"
"1020008217001,SUZUKI,NEW CARRY,NEW CARRY 03 PU FD AC PS 2022,2022,ABU ABU METALIK,1500,BA,IBID PADANG,PADANG,MANUAL,13011,<30k,2025-06-21,97000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",suzuki,carry,manual,2022,1.5,new 03 pu fd ac ps 2022,97000000,Pick Up,""ac, flat deck, ps"""
"1020008259001,DAIHATSU,NEW AYLA,NEW AYLA 1.2 R MT MC,2022,KUNING METALIK,1200,BA,IBID PADANG,PADANG,MANUAL,58988,30k-60k,2025-07-16,101500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,ayla,manual,2022,1.2,new r mc,101500000,R,"
"1020008283001,DAIHATSU,ALL NEW XENIA,ALL NEW XENIA 1.3 X M/T,2022,PUTIH,1300,BA,JBA PADANG,PADANG,MANUAL,83948,60k-100k,2026-02-19,148000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,manual,2023,1.3,all new x m t,112000000,X,"
"1020008538001,DAIHATSU,SIGRA,SIGRA 1.0 D MT MC,2024,HITAM,1000,BA,TRIBIK PADANG,PADANG,MANUAL,116159,>100k,2026-08-14,87000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1,d mc,79000000,D,"
"1020008681001,DAIHATSU,SIGRA,SIGRA 1.2 R MT MC,2024,ABU ABU METALIK,1200,BA,CAREADY PADANG,PADANG,MANUAL,45688,30k-60k,2026-01-09,120000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,sigra,manual,2024,1.2,r mc,123000000,R,"
"1020008691001,DAIHATSU,ALL NEW AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,2024,KUNING METALIK,1000,BA,JBA PEKANBARU,PEKANBARU,AUTOMATIC,18990,<30k,2025-07-22,118500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,ayla,automatic,2024,1,all new astradaihatsu x cvt,118500000,X,cvt"
"1020008706001,DAIHATSU,ALL NEW AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,2024,MERAH METALIK,1000,BA,IBID PADANG,PADANG,AUTOMATIC,3571,<30k,2025-03-25,116000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,ayla,automatic,2024,1,all new astradaihatsu x cvt,118500000,X,cvt"
"1001708920001,HONDA,BRIO,BRIO SATYA DD1 1.2 E M/T CKD,2017,HITAM MUTIARA,1200,T,TRIBIK BANDUNG,BANDUNG,MANUAL,47647,30k-60k,2025-07-31,86000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2018,1.2,satya dd1 e m t ckd,75000000,E,satya"
"1001709005001,TOYOTA,YARIS,YARIS 1.5 S CVT (NSP151R-CHXVKD),2018,KUNING METALIK,1496,D,TRIBIK JAKARTA,JAKARTA,AUTOMATIC,102679,>100k,2025-10-29,150000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,yaris,automatic,2018,1.5,s cvt nsp151r chxvkd,150000000,S,cvt"
"1001709130001,DAIHATSU,TERIOS,TERIOS F 700 RG-TX M/T,2014,PUTIH,1495,T,OTOLINK JAKARTA,JAKARTA,MANUAL,80698,60k-100k,2025-09-16,86000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,terios,manual,2011,1.5,f 700 rg tx m t,77500000,TX,"
"1001709144001,HONDA,BRIO,BRIO SATYA DD1 1.2 E M/T CKD,2016,ABU ABU METALIK,1200,B,OTOLINK BANDUNG,BANDUNG,MANUAL,87662,60k-100k,2026-05-13,80000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,brio,manual,2018,1.2,satya dd1 e m t ckd,75000000,E,satya"
"1001709197001,TOYOTA,AGYA,AGYA 1.2 G A/T,2017,HITAM,1200,T,JBA JAKARTA,JAKARTA,AUTOMATIC,123592,>100k,2025-05-13,90500000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,agya,automatic,2017,1.2,g a t,90500000,G,"
"1001709320001,TOYOTA,AGYA,AGYA 1.2 G M/T,2017,ABU ABU METALIK,1198,T,TRIBIK JAKARTA,JAKARTA,MANUAL,99249,60k-100k,2026-02-20,78000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,agya,manual,2023,1.2,g m t,115000000,G,"
"1001709325001,TOYOTA,AVANZA,AVANZA 1.3 G M/T,2019,HITAM METALIK,1329,T,IBID JAKARTA,JAKARTA,MANUAL,80123,60k-100k,2025-07-12,125000000,VERY_GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",toyota,avanza,manual,2013,1.3,g m t,59000000,G,"
"1001709333001,DAIHATSU,XENIA,XENIA 1.3 X MT F 653 RV-GMRFJ,2018,PUTIH,1329,D,OTOLINK BANDUNG,BANDUNG,MANUAL,161945,>100k,2025-12-03,90500000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",daihatsu,xenia,manual,2018,1.3,x f 653 rv gmrfj,90500000,X,"
"1001709341001,HONDA,MOBILIO,MOBILIO DD4 1.5 E M-CVT CKD,2014,PUTIH,1496,D,AUKSI JAKARTA,JAKARTA,MANUAL,115588,>100k,2025-06-26,85000000,GOOD,""bmpr dpn brt pnyk, kap msn brt, body kanan&kiri brt, bagasi brt, atap brt, bmpr blkg brt|"",honda,mobilio,manual,2014,1.5,dd4 e m cvt ckd,85000000,E,cvt"
